PARAM	PAIRS	METHOD	TP	FP	FN	TN
DP03	40R15_60R15_100R15	cluster	1680	1959	1107	101946
DP03	40R15_60R15_100R15	subcluster	2130	1982	657	101923
DP03	40R15_60R15_100R15	mash90	2129	1955	658	101950
DP03	40R15_60R15_100R15	mash95	2333	1778	454	102127
DP03	40R15_60R15_100R15	genome	2714	1157	73	102748
DP03	40R15_60R15_120R15	cluster	1419	1614	1368	102291
DP03	40R15_60R15_120R15	subcluster	2076	1638	711	102267
DP03	40R15_60R15_120R15	mash90	2095	1626	692	102279
DP03	40R15_60R15_120R15	mash95	2299	1683	488	102222
DP03	40R15_60R15_120R15	genome	2707	963	80	102942
DP03	40R15_60R15_80R15	cluster	1672	1971	1115	101934
DP03	40R15_60R15_80R15	subcluster	2141	1986	646	101919
DP03	40R15_60R15_80R15	mash90	2151	1978	636	101927
DP03	40R15_60R15_80R15	mash95	2296	1747	491	102158
DP03	40R15_60R15_80R15	genome	2717	961	70	102944
DP03	40R15_60R15_90R15	cluster	1715	1971	1072	101934
DP03	40R15_60R15_90R15	subcluster	2142	1937	645	101968
DP03	40R15_60R15_90R15	mash90	2067	1934	720	101971
DP03	40R15_60R15_90R15	mash95	2278	1916	509	101989
DP03	40R15_60R15_90R15	genome	2714	1176	73	102729
DP03	40R15_60R15	cluster	1552	2148	1235	101757
DP03	40R15_60R15	subcluster	2081	2252	706	101653
DP03	40R15_60R15	mash90	2088	2253	699	101652
DP03	40R15_60R15	mash95	2297	2153	490	101752
DP03	40R15_60R15	genome	2714	1202	73	102703
DP03	40R15_70R15_100R15	cluster	1640	1730	1147	102175
DP03	40R15_70R15_100R15	subcluster	2096	1794	691	102111
DP03	40R15_70R15_100R15	mash90	2159	1810	628	102095
DP03	40R15_70R15_100R15	mash95	2323	1802	464	102103
DP03	40R15_70R15_100R15	genome	2712	1160	75	102745
DP03	40R15_70R15_120R15	cluster	1429	1669	1358	102236
DP03	40R15_70R15_120R15	subcluster	2133	1630	654	102275
DP03	40R15_70R15_120R15	mash90	2164	1609	623	102296
DP03	40R15_70R15_120R15	mash95	2437	1538	350	102367
DP03	40R15_70R15_120R15	genome	2705	936	82	102969
DP03	40R15_70R15_90R15	cluster	1572	1810	1215	102095
DP03	40R15_70R15_90R15	subcluster	2036	1837	751	102068
DP03	40R15_70R15_90R15	mash90	2076	1819	711	102086
DP03	40R15_70R15_90R15	mash95	2347	1790	440	102115
DP03	40R15_70R15_90R15	genome	2707	1098	80	102807
DP03	40R15_70R15	cluster	1574	2016	1213	101889
DP03	40R15_70R15	subcluster	2041	1987	746	101918
DP03	40R15_70R15	mash90	2102	2004	685	101901
DP03	40R15_70R15	mash95	2342	1898	445	102007
DP03	40R15_70R15	genome	2717	1114	70	102791
DP03	40R15_80R15_100R15	cluster	1794	1997	993	101908
DP03	40R15_80R15_100R15	subcluster	2291	1956	496	101949
DP03	40R15_80R15_100R15	mash90	2309	1926	478	101979
DP03	40R15_80R15_100R15	mash95	2433	1765	354	102140
DP03	40R15_80R15_100R15	genome	2712	1099	75	102806
DP03	40R15_80R15_120R15	cluster	1521	1820	1266	102085
DP03	40R15_80R15_120R15	subcluster	2129	1894	658	102011
DP03	40R15_80R15_120R15	mash90	2195	1855	592	102050
DP03	40R15_80R15_120R15	mash95	2345	1828	442	102077
DP03	40R15_80R15_120R15	genome	2714	987	73	102918
DP03	40R15_80R15	cluster	1680	2080	1107	101825
DP03	40R15_80R15	subcluster	2086	2191	701	101714
DP03	40R15_80R15	mash90	2136	2195	651	101710
DP03	40R15_80R15	mash95	2351	1956	436	101949
DP03	40R15_80R15	genome	2718	1047	69	102858
DP03	40R15_90R15_120R15	cluster	1567	1927	1220	101978
DP03	40R15_90R15_120R15	subcluster	2126	2016	661	101889
DP03	40R15_90R15_120R15	mash90	2188	1968	599	101937
DP03	40R15_90R15_120R15	mash95	2331	1909	456	101996
DP03	40R15_90R15_120R15	genome	2702	1113	85	102792
DP03	40R15_90R15	cluster	1569	2102	1218	101803
DP03	40R15_90R15	subcluster	2110	2083	677	101822
DP03	40R15_90R15	mash90	2138	2051	649	101854
DP03	40R15_90R15	mash95	2365	1984	422	101921
DP03	40R15_90R15	genome	2715	1210	72	102695
DP03	40R3_100R3_120R3	cluster	1865	1189	922	102716
DP03	40R3_100R3_120R3	subcluster	2147	1241	640	102664
DP03	40R3_100R3_120R3	mash90	2137	1224	650	102681
DP03	40R3_100R3_120R3	mash95	2561	1104	226	102801
DP03	40R3_100R3_120R3	genome	2721	696	66	103209
DP03	40R3_100R3	cluster	1829	1403	958	102502
DP03	40R3_100R3	subcluster	2213	1193	574	102712
DP03	40R3_100R3	mash90	2197	1197	590	102708
DP03	40R3_100R3	mash95	2517	1151	270	102754
DP03	40R3_100R3	genome	2718	726	69	103179
DP03	40R3_120R3	cluster	1994	1365	793	102540
DP03	40R3_120R3	subcluster	2270	1363	517	102542
DP03	40R3_120R3	mash90	2240	1356	547	102549
DP03	40R3_120R3	mash95	2546	1247	241	102658
DP03	40R3_120R3	genome	2724	719	63	103186
DP03	40R3_50R3	cluster	1914	1545	873	102360
DP03	40R3_50R3	subcluster	2424	1574	363	102331
DP03	40R3_50R3	mash90	2468	1569	319	102336
DP03	40R3_50R3	mash95	2587	1575	200	102330
DP03	40R3_50R3	genome	2714	833	73	103072
DP03	40R3_60R3_100R3	cluster	1740	1389	1047	102516
DP03	40R3_60R3_100R3	subcluster	2098	1294	689	102611
DP03	40R3_60R3_100R3	mash90	2029	1294	758	102611
DP03	40R3_60R3_100R3	mash95	2557	1144	230	102761
DP03	40R3_60R3_100R3	genome	2718	734	69	103171
DP03	40R3_60R3_120R3	cluster	1931	1234	856	102671
DP03	40R3_60R3_120R3	subcluster	2058	1238	729	102667
DP03	40R3_60R3_120R3	mash90	1999	1235	788	102670
DP03	40R3_60R3_120R3	mash95	2544	1181	243	102724
DP03	40R3_60R3_120R3	genome	2720	709	67	103196
DP03	40R3_60R3_80R3	cluster	1653	1349	1134	102556
DP03	40R3_60R3_80R3	subcluster	2068	1363	719	102542
DP03	40R3_60R3_80R3	mash90	2000	1305	787	102600
DP03	40R3_60R3_80R3	mash95	2531	1220	256	102685
DP03	40R3_60R3_80R3	genome	2714	773	73	103132
DP03	40R3_60R3_90R3	cluster	1690	1536	1097	102369
DP03	40R3_60R3_90R3	subcluster	2203	1491	584	102414
DP03	40R3_60R3_90R3	mash90	2211	1421	576	102484
DP03	40R3_60R3_90R3	mash95	2604	1415	183	102490
DP03	40R3_60R3_90R3	genome	2715	819	72	103086
DP03	40R3_60R3	cluster	1578	1831	1209	102074
DP03	40R3_60R3	subcluster	2160	1714	627	102191
DP03	40R3_60R3	mash90	2162	1747	625	102158
DP03	40R3_60R3	mash95	2595	1629	192	102276
DP03	40R3_60R3	genome	2710	853	77	103052
DP03	40R3_70R3_100R3	cluster	1853	1082	934	102823
DP03	40R3_70R3_100R3	subcluster	2199	1223	588	102682
DP03	40R3_70R3_100R3	mash90	2188	1227	599	102678
DP03	40R3_70R3_100R3	mash95	2547	1193	240	102712
DP03	40R3_70R3_100R3	genome	2717	689	70	103216
DP03	40R3_70R3_120R3	cluster	1869	1110	918	102795
DP03	40R3_70R3_120R3	subcluster	2116	1117	671	102788
DP03	40R3_70R3_120R3	mash90	2101	1142	686	102763
DP03	40R3_70R3_120R3	mash95	2547	1087	240	102818
DP03	40R3_70R3_120R3	genome	2718	665	69	103240
DP03	40R3_70R3_90R3	cluster	1780	1417	1007	102488
DP03	40R3_70R3_90R3	subcluster	2319	1485	468	102420
DP03	40R3_70R3_90R3	mash90	2378	1455	409	102450
DP03	40R3_70R3_90R3	mash95	2582	1345	205	102560
DP03	40R3_70R3_90R3	genome	2716	796	71	103109
DP03	40R3_70R3	cluster	1795	1431	992	102474
DP03	40R3_70R3	subcluster	2252	1652	535	102253
DP03	40R3_70R3	mash90	2212	1668	575	102237
DP03	40R3_70R3	mash95	2604	1362	183	102543
DP03	40R3_70R3	genome	2721	794	66	103111
DP03	40R3_80R3_100R3	cluster	2000	1165	787	102740
DP03	40R3_80R3_100R3	subcluster	2142	1160	645	102745
DP03	40R3_80R3_100R3	mash90	2116	1136	671	102769
DP03	40R3_80R3_100R3	mash95	2485	1108	302	102797
DP03	40R3_80R3_100R3	genome	2717	710	70	103195
DP03	40R3_80R3	cluster	1758	1441	1029	102464
DP03	40R3_80R3	subcluster	2315	1269	472	102636
DP03	40R3_80R3	mash90	2334	1276	453	102629
DP03	40R3_80R3	mash95	2512	1254	275	102651
DP03	40R3_80R3	genome	2722	789	65	103116
DP03	40R3_80R3_120R3	cluster	1954	1164	833	102741
DP03	40R3_80R3_120R3	subcluster	2285	1157	502	102748
DP03	40R3_80R3_120R3	mash90	2289	1210	498	102695
DP03	40R3_80R3_120R3	mash95	2552	1193	235	102712
DP03	40R3_80R3_120R3	genome	2722	685	65	103220
DP03	40R3_90R3_120R3	cluster	1924	1240	863	102665
DP03	40R3_90R3_120R3	subcluster	2243	1148	544	102757
DP03	40R3_90R3_120R3	mash90	2212	1160	575	102745
DP03	40R3_90R3_120R3	mash95	2540	1121	247	102784
DP03	40R3_90R3_120R3	genome	2725	694	62	103211
DP03	40R3_90R3	cluster	1832	1454	955	102451
DP03	40R3_90R3	subcluster	2368	1573	419	102332
DP03	40R3_90R3	mash90	2398	1507	389	102398
DP03	40R3_90R3	mash95	2602	1346	185	102559
DP03	40R3_90R3	genome	2718	866	69	103039
DP03	40R6_100R6_120R6	cluster	2005	1262	782	102643
DP03	40R6_100R6_120R6	subcluster	2396	1213	391	102692
DP03	40R6_100R6_120R6	mash90	2376	1231	411	102674
DP03	40R6_100R6_120R6	mash95	2549	1128	238	102777
DP03	40R6_100R6_120R6	genome	2721	703	66	103202
DP03	40R6_100R6	cluster	2148	1443	639	102462
DP03	40R6_100R6	subcluster	2399	1250	388	102655
DP03	40R6_100R6	mash90	2395	1254	392	102651
DP03	40R6_100R6	mash95	2603	1257	184	102648
DP03	40R6_100R6	genome	2722	726	65	103179
DP03	40R6_120R6	cluster	1994	1369	793	102536
DP03	40R6_120R6	subcluster	2339	1412	448	102493
DP03	40R6_120R6	mash90	2346	1402	441	102503
DP03	40R6_120R6	mash95	2540	1339	247	102566
DP03	40R6_120R6	genome	2723	714	64	103191
DP03	40R6_50R6	cluster	2053	1634	734	102271
DP03	40R6_50R6	subcluster	2418	1537	369	102368
DP03	40R6_50R6	mash90	2437	1551	350	102354
DP03	40R6_50R6	mash95	2578	1584	209	102321
DP03	40R6_50R6	genome	2719	824	68	103081
DP03	40R6_60R6_100R6	cluster	2040	1237	747	102668
DP03	40R6_60R6_100R6	subcluster	2315	1142	472	102763
DP03	40R6_60R6_100R6	mash90	2335	1152	452	102753
DP03	40R6_60R6_100R6	mash95	2596	1089	191	102816
DP03	40R6_60R6_100R6	genome	2722	702	65	103203
DP03	40R6_60R6_120R6	cluster	1937	1312	850	102593
DP03	40R6_60R6_120R6	subcluster	2277	1216	510	102689
DP03	40R6_60R6_120R6	mash90	2240	1221	547	102684
DP03	40R6_60R6_120R6	mash95	2518	1161	269	102744
DP03	40R6_60R6_120R6	genome	2718	737	69	103168
DP03	40R6_60R6_80R6	cluster	1827	1385	960	102520
DP03	40R6_60R6_80R6	subcluster	2343	1285	444	102620
DP03	40R6_60R6_80R6	mash90	2354	1250	433	102655
DP03	40R6_60R6_80R6	mash95	2582	1252	205	102653
DP03	40R6_60R6_80R6	genome	2716	768	71	103137
DP03	40R6_60R6_90R6	cluster	1682	1378	1105	102527
DP03	40R6_60R6_90R6	subcluster	2287	1233	500	102672
DP03	40R6_60R6_90R6	mash90	2275	1226	512	102679
DP03	40R6_60R6_90R6	mash95	2518	1113	269	102792
DP03	40R6_60R6_90R6	genome	2716	771	71	103134
DP03	40R6_60R6	cluster	1843	1643	944	102262
DP03	40R6_60R6	subcluster	2377	1655	410	102250
DP03	40R6_60R6	mash90	2402	1661	385	102244
DP03	40R6_60R6	mash95	2605	1509	182	102396
DP03	40R6_60R6	genome	2713	792	74	103113
DP03	40R6_70R6_100R6	cluster	2122	1370	665	102535
DP03	40R6_70R6_100R6	subcluster	2364	1357	423	102548
DP03	40R6_70R6_100R6	mash90	2356	1353	431	102552
DP03	40R6_70R6_100R6	mash95	2590	1186	197	102719
DP03	40R6_70R6_100R6	genome	2718	699	69	103206
DP03	40R6_70R6_120R6	cluster	1988	1257	799	102648
DP03	40R6_70R6_120R6	subcluster	2372	1143	415	102762
DP03	40R6_70R6_120R6	mash90	2335	1154	452	102751
DP03	40R6_70R6_120R6	mash95	2525	1102	262	102803
DP03	40R6_70R6_120R6	genome	2717	709	70	103196
DP03	40R6_70R6_90R6	cluster	1832	1511	955	102394
DP03	40R6_70R6_90R6	subcluster	2375	1357	412	102548
DP03	40R6_70R6_90R6	mash90	2362	1360	425	102545
DP03	40R6_70R6_90R6	mash95	2531	1320	256	102585
DP03	40R6_70R6_90R6	genome	2714	803	73	103102
DP03	40R6_70R6	cluster	2026	1473	761	102432
DP03	40R6_70R6	subcluster	2379	1356	408	102549
DP03	40R6_70R6	mash90	2426	1359	361	102546
DP03	40R6_70R6	mash95	2599	1309	188	102596
DP03	40R6_70R6	genome	2721	801	66	103104
DP03	40R6_80R6_100R6	cluster	2128	1268	659	102637
DP03	40R6_80R6_100R6	subcluster	2410	1361	377	102544
DP03	40R6_80R6_100R6	mash90	2394	1344	393	102561
DP03	40R6_80R6_100R6	mash95	2570	1145	217	102760
DP03	40R6_80R6_100R6	genome	2722	724	65	103181
DP03	40R6_80R6_120R6	cluster	1985	1260	802	102645
DP03	40R6_80R6_120R6	subcluster	2364	1223	423	102682
DP03	40R6_80R6_120R6	mash90	2318	1243	469	102662
DP03	40R6_80R6_120R6	mash95	2521	1169	266	102736
DP03	40R6_80R6_120R6	genome	2717	748	70	103157
DP03	40R6_80R6	cluster	1926	1450	861	102455
DP03	40R6_80R6	subcluster	2435	1385	352	102520
DP03	40R6_80R6	mash90	2424	1404	363	102501
DP03	40R6_80R6	mash95	2609	1226	178	102679
DP03	40R6_80R6	genome	2722	796	65	103109
DP03	40R6_90R6_120R6	cluster	1962	1247	825	102658
DP03	40R6_90R6_120R6	subcluster	2357	1229	430	102676
DP03	40R6_90R6_120R6	mash90	2360	1241	427	102664
DP03	40R6_90R6_120R6	mash95	2525	1189	262	102716
DP03	40R6_90R6_120R6	genome	2721	700	66	103205
DP03	40R6_90R6	cluster	1832	1563	955	102342
DP03	40R6_90R6	subcluster	2340	1294	447	102611
DP03	40R6_90R6	mash90	2379	1328	408	102577
DP03	40R6_90R6	mash95	2586	1273	201	102632
DP03	40R6_90R6	genome	2719	792	68	103113
DP03	40R9_100R9_120R9	cluster	2007	1785	780	102120
DP03	40R9_100R9_120R9	subcluster	2209	1789	578	102116
DP03	40R9_100R9_120R9	mash90	2210	1769	577	102136
DP03	40R9_100R9_120R9	mash95	2494	1688	293	102217
DP03	40R9_100R9_120R9	genome	2717	959	70	102946
DP03	40R9_100R9	cluster	1835	1685	952	102220
DP03	40R9_100R9	subcluster	2138	1701	649	102204
DP03	40R9_100R9	mash90	2183	1689	604	102216
DP03	40R9_100R9	mash95	2520	1642	267	102263
DP03	40R9_100R9	genome	2726	980	61	102925
DP03	40R9_120R9	cluster	1801	1693	986	102212
DP03	40R9_120R9	subcluster	2161	1656	626	102249
DP03	40R9_120R9	mash90	2240	1693	547	102212
DP03	40R9_120R9	mash95	2511	1712	276	102193
DP03	40R9_120R9	genome	2719	997	68	102908
DP03	40R9_50R9	cluster	1817	1934	970	101971
DP03	40R9_50R9	subcluster	2217	1996	570	101909
DP03	40R9_50R9	mash90	2304	1975	483	101930
DP03	40R9_50R9	mash95	2589	1747	198	102158
DP03	40R9_50R9	genome	2720	1044	67	102861
DP03	40R9_60R9_100R9	cluster	2008	1685	779	102220
DP03	40R9_60R9_100R9	subcluster	2235	1639	552	102266
DP03	40R9_60R9_100R9	mash90	2264	1638	523	102267
DP03	40R9_60R9_100R9	mash95	2484	1593	303	102312
DP03	40R9_60R9_100R9	genome	2721	932	66	102973
DP03	40R9_60R9_120R9	cluster	1866	1760	921	102145
DP03	40R9_60R9_120R9	subcluster	2225	1718	562	102187
DP03	40R9_60R9_120R9	mash90	2276	1697	511	102208
DP03	40R9_60R9_120R9	mash95	2439	1647	348	102258
DP03	40R9_60R9_120R9	genome	2716	930	71	102975
DP03	40R9_60R9_80R9	cluster	1907	1950	880	101955
DP03	40R9_60R9_80R9	subcluster	2232	1794	555	102111
DP03	40R9_60R9_80R9	mash90	2250	1841	537	102064
DP03	40R9_60R9_80R9	mash95	2426	1804	361	102101
DP03	40R9_60R9_80R9	genome	2715	965	72	102940
DP03	40R9_60R9_90R9	cluster	1950	1819	837	102086
DP03	40R9_60R9_90R9	subcluster	2270	1721	517	102184
DP03	40R9_60R9_90R9	mash90	2224	1690	563	102215
DP03	40R9_60R9_90R9	mash95	2578	1631	209	102274
DP03	40R9_60R9_90R9	genome	2714	992	73	102913
DP03	40R9_60R9	cluster	1922	2028	865	101877
DP03	40R9_60R9	subcluster	2233	2074	554	101831
DP03	40R9_60R9	mash90	2308	2066	479	101839
DP03	40R9_60R9	mash95	2578	1910	209	101995
DP03	40R9_60R9	genome	2720	1053	67	102852
DP03	40R9_70R9_100R9	cluster	1956	1810	831	102095
DP03	40R9_70R9_100R9	subcluster	2100	1758	687	102147
DP03	40R9_70R9_100R9	mash90	2135	1756	652	102149
DP03	40R9_70R9_100R9	mash95	2473	1710	314	102195
DP03	40R9_70R9_100R9	genome	2721	903	66	103002
DP03	40R9_70R9_120R9	cluster	1764	1697	1023	102208
DP03	40R9_70R9_120R9	subcluster	2072	1693	715	102212
DP03	40R9_70R9_120R9	mash90	2101	1672	686	102233
DP03	40R9_70R9_120R9	mash95	2428	1565	359	102340
DP03	40R9_70R9_120R9	genome	2716	914	71	102991
DP03	40R9_70R9_90R9	cluster	1770	1829	1017	102076
DP03	40R9_70R9_90R9	subcluster	2139	1735	648	102170
DP03	40R9_70R9_90R9	mash90	2161	1655	626	102250
DP03	40R9_70R9_90R9	mash95	2405	1616	382	102289
DP03	40R9_70R9_90R9	genome	2719	956	68	102949
DP03	40R9_70R9	cluster	1826	2089	961	101816
DP03	40R9_70R9	subcluster	2197	1883	590	102022
DP03	40R9_70R9	mash90	2251	1904	536	102001
DP03	40R9_70R9	mash95	2582	1946	205	101959
DP03	40R9_70R9	genome	2711	1031	76	102874
DP03	40R9_80R9_100R9	cluster	1880	1582	907	102323
DP03	40R9_80R9_100R9	subcluster	2127	1560	660	102345
DP03	40R9_80R9_100R9	mash90	2164	1553	623	102352
DP03	40R9_80R9_100R9	mash95	2523	1466	264	102439
DP03	40R9_80R9_100R9	genome	2726	761	61	103144
DP03	40R9_80R9_120R9	cluster	1838	1868	949	102037
DP03	40R9_80R9_120R9	subcluster	2163	1794	624	102111
DP03	40R9_80R9_120R9	mash90	2206	1770	581	102135
DP03	40R9_80R9_120R9	mash95	2453	1752	334	102153
DP03	40R9_80R9_120R9	genome	2714	903	73	103002
DP03	40R9_80R9	cluster	1818	1922	969	101983
DP03	40R9_80R9	subcluster	2195	2131	592	101774
DP03	40R9_80R9	mash90	2248	2118	539	101787
DP03	40R9_80R9	mash95	2572	2084	215	101821
DP03	40R9_80R9	genome	2718	1019	69	102886
DP03	40R9_90R9_120R9	cluster	1738	1825	1049	102080
DP03	40R9_90R9_120R9	subcluster	2174	1612	613	102293
DP03	40R9_90R9_120R9	mash90	2138	1619	649	102286
DP03	40R9_90R9_120R9	mash95	2337	1652	450	102253
DP03	40R9_90R9_120R9	genome	2710	972	77	102933
DP03	40R9_90R9	cluster	1809	1941	978	101964
DP03	40R9_90R9	subcluster	2187	1850	600	102055
DP03	40R9_90R9	mash90	2216	1898	571	102007
DP03	40R9_90R9	mash95	2446	1775	341	102130
DP03	40R9_90R9	genome	2717	1044	70	102861
DP03	50R0_100R0_120R0	cluster	2066	1559	721	102346
DP03	50R0_100R0_120R0	subcluster	2413	1525	374	102380
DP03	50R0_100R0_120R0	mash90	2395	1536	392	102369
DP03	50R0_100R0_120R0	mash95	2582	1493	205	102412
DP03	50R0_100R0_120R0	genome	2728	878	59	103027
DP03	50R0_100R0	cluster	1835	1764	952	102141
DP03	50R0_100R0	subcluster	2304	1722	483	102183
DP03	50R0_100R0	mash90	2341	1728	446	102177
DP03	50R0_100R0	mash95	2589	1703	198	102202
DP03	50R0_100R0	genome	2724	939	63	102966
DP03	50R0_120R0	cluster	2053	1580	734	102325
DP03	50R0_120R0	subcluster	2394	1567	393	102338
DP03	50R0_120R0	mash90	2415	1576	372	102329
DP03	50R0_120R0	mash95	2623	1515	164	102390
DP03	50R0_120R0	genome	2728	890	59	103015
DP03	50R0_60R0	cluster	1899	2037	888	101868
DP03	50R0_60R0	subcluster	2361	2020	426	101885
DP03	50R0_60R0	mash90	2449	1944	338	101961
DP03	50R0_60R0	mash95	2602	1898	185	102007
DP03	50R0_60R0	genome	2713	1085	74	102820
DP03	50R0_70R0_100R0	cluster	1854	1525	933	102380
DP03	50R0_70R0_100R0	subcluster	2254	1559	533	102346
DP03	50R0_70R0_100R0	mash90	2260	1555	527	102350
DP03	50R0_70R0_100R0	mash95	2538	1558	249	102347
DP03	50R0_70R0_100R0	genome	2724	965	63	102940
DP03	50R0_70R0_120R0	cluster	1968	1445	819	102460
DP03	50R0_70R0_120R0	subcluster	2377	1422	410	102483
DP03	50R0_70R0_120R0	mash90	2385	1436	402	102469
DP03	50R0_70R0_120R0	mash95	2617	1391	170	102514
DP03	50R0_70R0_120R0	genome	2725	876	62	103029
DP03	50R0_70R0_90R0	cluster	1800	1467	987	102438
DP03	50R0_70R0_90R0	subcluster	2356	1684	431	102221
DP03	50R0_70R0_90R0	mash90	2429	1663	358	102242
DP03	50R0_70R0_90R0	mash95	2594	1626	193	102279
DP03	50R0_70R0_90R0	genome	2714	967	73	102938
DP03	50R0_70R0	cluster	1981	1890	806	102015
DP03	50R0_70R0	subcluster	2396	1894	391	102011
DP03	50R0_70R0	mash90	2465	1897	322	102008
DP03	50R0_70R0	mash95	2592	1827	195	102078
DP03	50R0_70R0	genome	2715	1011	72	102894
DP03	50R0_80R0_100R0	cluster	1870	1663	917	102242
DP03	50R0_80R0_100R0	subcluster	2249	1662	538	102243
DP03	50R0_80R0_100R0	mash90	2251	1635	536	102270
DP03	50R0_80R0_100R0	mash95	2539	1604	248	102301
DP03	50R0_80R0_100R0	genome	2721	953	66	102952
DP03	50R0_80R0_120R0	cluster	2061	1524	726	102381
DP03	50R0_80R0_120R0	subcluster	2366	1491	421	102414
DP03	50R0_80R0_120R0	mash90	2333	1477	454	102428
DP03	50R0_80R0_120R0	mash95	2563	1475	224	102430
DP03	50R0_80R0_120R0	genome	2725	846	62	103059
DP03	50R0_80R0	cluster	1909	1715	878	102190
DP03	50R0_80R0	subcluster	2362	1613	425	102292
DP03	50R0_80R0	mash90	2386	1674	401	102231
DP03	50R0_80R0	mash95	2550	1628	237	102277
DP03	50R0_80R0	genome	2715	971	72	102934
DP03	50R0_90R0_120R0	cluster	2033	1427	754	102478
DP03	50R0_90R0_120R0	subcluster	2423	1468	364	102437
DP03	50R0_90R0_120R0	mash90	2390	1439	397	102466
DP03	50R0_90R0_120R0	mash95	2582	1400	205	102505
DP03	50R0_90R0_120R0	genome	2725	878	62	103027
DP03	50R0_90R0	cluster	1906	1758	881	102147
DP03	50R0_90R0	subcluster	2384	1657	403	102248
DP03	50R0_90R0	mash90	2422	1678	365	102227
DP03	50R0_90R0	mash95	2574	1672	213	102233
DP03	50R0_90R0	genome	2721	1018	66	102887
DP03	50R12_100R12_120R12	cluster	1736	1765	1051	102140
DP03	50R12_100R12_120R12	subcluster	2182	1774	605	102131
DP03	50R12_100R12_120R12	mash90	2172	1771	615	102134
DP03	50R12_100R12_120R12	mash95	2366	1713	421	102192
DP03	50R12_100R12_120R12	genome	2704	1097	83	102808
DP03	50R12_100R12	cluster	1899	1891	888	102014
DP03	50R12_100R12	subcluster	2189	1852	598	102053
DP03	50R12_100R12	mash90	2236	1885	551	102020
DP03	50R12_100R12	mash95	2379	1889	408	102016
DP03	50R12_100R12	genome	2715	1163	72	102742
DP03	50R12_120R12	cluster	1655	1914	1132	101991
DP03	50R12_120R12	subcluster	2146	1951	641	101954
DP03	50R12_120R12	mash90	2144	1933	643	101972
DP03	50R12_120R12	mash95	2341	1903	446	102002
DP03	50R12_120R12	genome	2708	1055	79	102850
DP03	50R12_60R12	cluster	1731	2447	1056	101458
DP03	50R12_60R12	subcluster	2082	2307	705	101598
DP03	50R12_60R12	mash90	2160	2340	627	101565
DP03	50R12_60R12	mash95	2365	2163	422	101742
DP03	50R12_60R12	genome	2706	1227	81	102678
DP03	50R12_70R12_100R12	cluster	1799	1674	988	102231
DP03	50R12_70R12_100R12	subcluster	2095	1708	692	102197
DP03	50R12_70R12_100R12	mash90	2056	1729	731	102176
DP03	50R12_70R12_100R12	mash95	2345	1671	442	102234
DP03	50R12_70R12_100R12	genome	2709	1038	78	102867
DP03	50R12_70R12_120R12	cluster	1653	1728	1134	102177
DP03	50R12_70R12_120R12	subcluster	2151	1732	636	102173
DP03	50R12_70R12_120R12	mash90	2161	1706	626	102199
DP03	50R12_70R12_120R12	mash95	2354	1675	433	102230
DP03	50R12_70R12_120R12	genome	2700	978	87	102927
DP03	50R12_70R12_90R12	cluster	1745	1652	1042	102253
DP03	50R12_70R12_90R12	subcluster	2077	1619	710	102286
DP03	50R12_70R12_90R12	mash90	1983	1595	804	102310
DP03	50R12_70R12_90R12	mash95	2303	1598	484	102307
DP03	50R12_70R12_90R12	genome	2710	907	77	102998
DP03	50R12_70R12	cluster	1586	2165	1201	101740
DP03	50R12_70R12	subcluster	2123	2136	664	101769
DP03	50R12_70R12	mash90	2065	2093	722	101812
DP03	50R12_70R12	mash95	2329	2014	458	101891
DP03	50R12_70R12	genome	2712	1125	75	102780
DP03	50R12_80R12_100R12	cluster	1853	1701	934	102204
DP03	50R12_80R12_100R12	subcluster	2210	1740	577	102165
DP03	50R12_80R12_100R12	mash90	2143	1740	644	102165
DP03	50R12_80R12_100R12	mash95	2379	1768	408	102137
DP03	50R12_80R12_100R12	genome	2713	1073	74	102832
DP03	50R12_80R12_120R12	cluster	1733	1770	1054	102135
DP03	50R12_80R12_120R12	subcluster	2157	1700	630	102205
DP03	50R12_80R12_120R12	mash90	2127	1681	660	102224
DP03	50R12_80R12_120R12	mash95	2343	1674	444	102231
DP03	50R12_80R12_120R12	genome	2702	995	85	102910
DP03	50R12_80R12	cluster	1768	2178	1019	101727
DP03	50R12_80R12	subcluster	2130	2124	657	101781
DP03	50R12_80R12	mash90	2145	2151	642	101754
DP03	50R12_80R12	mash95	2376	2083	411	101822
DP03	50R12_80R12	genome	2712	1162	75	102743
DP03	50R12_90R12_120R12	cluster	1696	1682	1091	102223
DP03	50R12_90R12_120R12	subcluster	2141	1686	646	102219
